lat,lon,vm2_2025,vm2_1970,pendiente_pct,macrozona
-32.9167,-60.63,3010.0,3220.0,-0.123,resto
-32.9167,-60.6267,3010.0,3220.0,-0.123,resto
-32.9167,-60.6233,3010.0,3220.0,-0.123,resto
-32.9167,-60.62,3010.0,3220.0,-0.123,resto
-32.9167,-60.6167,3010.0,3220.0,-0.123,resto
-32.9167,-60.6133,3010.0,3220.0,-0.123,resto
-32.9167,-60.61,3010.0,3220.0,-0.123,resto
-32.9167,-60.6067,3010.0,3220.0,-0.123,resto
-32.9167,-60.6033,3010.0,3220.0,-0.123,resto
-32.9167,-60.6,3010.0,3220.0,-0.123,resto
-32.9167,-60.5967,3010.0,3220.0,-0.123,resto
-32.9167,-60.5933,3010.0,3220.0,-0.123,resto
-32.9167,-60.59,3010.0,3220.0,-0.123,resto
-32.9133,-60.72,1073.0,1319.0,-0.377,resto
-32.9133,-60.7167,1066.0,1303.0,-0.366,resto
-32.9133,-60.7133,1066.0,1299.0,-0.359,resto
-32.9133,-60.71,1078.0,1296.0,-0.336,resto
-32.9133,-60.7067,1079.0,1294.0,-0.33,resto
-32.9133,-60.7033,1069.0,1285.0,-0.336,resto
-32.9133,-60.7,1071.0,1283.0,-0.329,resto
-32.9133,-60.6967,1469.0,1358.0,0.143,resto
-32.9133,-60.6933,1480.0,1349.0,0.169,resto
-32.9133,-60.69,1359.0,1237.0,0.171,resto
-32.9133,-60.6867,1350.0,1237.0,0.16,resto
-32.9133,-60.6833,1393.0,1306.0,0.116,resto
-32.9133,-60.68,1395.0,1291.0,0.14,resto
-32.9133,-60.6767,1669.0,1438.0,0.271,resto
-32.9133,-60.6733,1714.0,1532.0,0.204,resto
-32.9133,-60.67,1673.0,1507.0,0.19,resto
-32.9133,-60.6667,1838.0,1689.0,0.153,resto
-32.9133,-60.6633,2718.0,3009.0,-0.185,resto
-32.9133,-60.66,2892.0,3185.0,-0.176,resto
-32.9133,-60.6567,2866.0,3159.0,-0.177,resto
-32.9133,-60.6533,2905.0,3185.0,-0.167,resto
-32.9133,-60.65,2977.0,3208.0,-0.136,resto
-32.9133,-60.6467,3010.0,3220.0,-0.123,resto
-32.9133,-60.6433,3010.0,3220.0,-0.123,resto
-32.9133,-60.64,3010.0,3220.0,-0.123,resto
-32.9133,-60.6367,3010.0,3220.0,-0.123,resto
-32.9133,-60.6333,3010.0,3220.0,-0.123,resto
-32.9133,-60.63,3010.0,3220.0,-0.123,resto
-32.9133,-60.6267,3010.0,3220.0,-0.123,resto
-32.9133,-60.6233,3010.0,3220.0,-0.123,resto
-32.9133,-60.62,3010.0,3220.0,-0.123,resto
-32.9133,-60.6167,3010.0,3220.0,-0.123,resto
-32.9133,-60.6133,3010.0,3220.0,-0.123,resto
-32.9133,-60.61,3010.0,3220.0,-0.123,resto
-32.9133,-60.6067,3010.0,3220.0,-0.123,resto
-32.9133,-60.6033,3010.0,3220.0,-0.123,resto
-32.9133,-60.6,3010.0,3220.0,-0.123,resto
-32.9133,-60.5967,3010.0,3220.0,-0.123,resto
-32.9133,-60.5933,3010.0,3220.0,-0.123,resto
-32.9133,-60.59,3010.0,3220.0,-0.123,resto
-32.91,-60.72,1053.0,1312.0,-0.4,resto
-32.91,-60.7167,1051.0,1299.0,-0.387,resto
-32.91,-60.7133,1050.0,1295.0,-0.381,resto
-32.91,-60.71,1064.0,1293.0,-0.354,resto
-32.91,-60.7067,1067.0,1293.0,-0.35,resto
-32.91,-60.7033,1059.0,1284.0,-0.351,resto
-32.91,-60.7,1062.0,1282.0,-0.344,resto
-32.91,-60.6967,1489.0,1354.0,0.172,resto
-32.91,-60.6933,1503.0,1351.0,0.194,resto
-32.91,-60.69,1387.0,1251.0,0.188,resto
-32.91,-60.6867,1377.0,1249.0,0.177,resto
-32.91,-60.6833,1417.0,1326.0,0.12,resto
-32.91,-60.68,1413.0,1309.0,0.139,resto
-32.91,-60.6767,1884.0,1649.0,0.242,resto
-32.91,-60.6733,1791.0,1538.0,0.276,resto
-32.91,-60.67,1781.0,1527.0,0.279,resto
-32.91,-60.6667,1790.0,1555.0,0.255,resto
-32.91,-60.6633,2718.0,3009.0,-0.185,resto
-32.91,-60.66,2892.0,3185.0,-0.176,resto
-32.91,-60.6567,2866.0,3159.0,-0.177,resto
-32.91,-60.6533,2905.0,3185.0,-0.167,resto
-32.91,-60.65,2977.0,3208.0,-0.136,resto
-32.91,-60.6467,3010.0,3220.0,-0.123,resto
-32.91,-60.6433,3010.0,3220.0,-0.123,resto
-32.91,-60.64,3010.0,3220.0,-0.123,resto
-32.91,-60.6367,3010.0,3220.0,-0.123,resto
-32.91,-60.6333,3010.0,3220.0,-0.123,resto
-32.91,-60.63,3010.0,3220.0,-0.123,resto
-32.91,-60.6267,3010.0,3220.0,-0.123,resto
-32.91,-60.6233,3010.0,3220.0,-0.123,resto
-32.91,-60.62,3010.0,3220.0,-0.123,resto
-32.91,-60.6167,3010.0,3220.0,-0.123,resto
-32.91,-60.6133,3010.0,3220.0,-0.123,resto
-32.91,-60.61,3010.0,3220.0,-0.123,resto
-32.91,-60.6067,3010.0,3220.0,-0.123,resto
-32.91,-60.6033,3010.0,3220.0,-0.123,resto
-32.91,-60.6,3010.0,3220.0,-0.123,resto
-32.91,-60.5967,3010.0,3220.0,-0.123,resto
-32.91,-60.5933,3010.0,3220.0,-0.123,resto
-32.91,-60.59,3010.0,3220.0,-0.123,resto
-32.9067,-60.72,1033.0,1257.0,-0.358,resto
-32.9067,-60.7167,1032.0,1255.0,-0.358,resto
-32.9067,-60.7133,1030.0,1250.0,-0.352,resto
-32.9067,-60.71,1045.0,1254.0,-0.332,resto
-32.9067,-60.7067,1048.0,1254.0,-0.327,resto
-32.9067,-60.7033,1044.0,1250.0,-0.329,resto
-32.9067,-60.7,1045.0,1250.0,-0.326,resto
-32.9067,-60.6967,1529.0,1345.0,0.233,resto
-32.9067,-60.6933,1543.0,1343.0,0.252,resto
-32.9067,-60.69,1438.0,1253.0,0.25,resto
-32.9067,-60.6867,1431.0,1252.0,0.243,resto
-32.9067,-60.6833,1469.0,1325.0,0.188,resto
-32.9067,-60.68,1446.0,1296.0,0.2,resto
-32.9067,-60.6767,1883.0,1636.0,0.255,resto
-32.9067,-60.6733,1790.0,1529.0,0.286,resto
-32.9067,-60.67,1781.0,1515.0,0.294,resto
-32.9067,-60.6667,1789.0,1542.0,0.27,resto
-32.9067,-60.6633,2718.0,3009.0,-0.185,resto
-32.9067,-60.66,2892.0,3185.0,-0.176,resto
-32.9067,-60.6567,2866.0,3159.0,-0.177,resto
-32.9067,-60.6533,2905.0,3185.0,-0.167,resto
-32.9067,-60.65,2977.0,3208.0,-0.136,resto
-32.9067,-60.6467,3010.0,3220.0,-0.123,resto
-32.9067,-60.6433,3010.0,3220.0,-0.123,resto
-32.9067,-60.64,3010.0,3220.0,-0.123,resto
-32.9067,-60.6367,3010.0,3220.0,-0.123,resto
-32.9067,-60.6333,3010.0,3220.0,-0.123,resto
-32.9067,-60.63,3010.0,3220.0,-0.123,resto
-32.9067,-60.6267,3010.0,3220.0,-0.123,resto
-32.9067,-60.6233,3010.0,3220.0,-0.123,resto
-32.9067,-60.62,3010.0,3220.0,-0.123,resto
-32.9067,-60.6167,3010.0,3220.0,-0.123,resto
-32.9067,-60.6133,3010.0,3220.0,-0.123,resto
-32.9067,-60.61,3010.0,3220.0,-0.123,resto
-32.9067,-60.6067,3010.0,3220.0,-0.123,resto
-32.9067,-60.6033,3010.0,3220.0,-0.123,resto
-32.9067,-60.6,3010.0,3220.0,-0.123,resto
-32.9067,-60.5967,3010.0,3220.0,-0.123,resto
-32.9067,-60.5933,3010.0,3220.0,-0.123,resto
-32.9067,-60.59,3010.0,3220.0,-0.123,resto
-32.9033,-60.72,1035.0,1257.0,-0.354,resto
-32.9033,-60.7167,1033.0,1255.0,-0.354,resto
-32.9033,-60.7133,1032.0,1250.0,-0.348,resto
-32.9033,-60.71,1047.0,1254.0,-0.329,resto
-32.9033,-60.7067,1050.0,1254.0,-0.324,resto
-32.9033,-60.7033,1045.0,1250.0,-0.326,resto
-32.9033,-60.7,1047.0,1250.0,-0.323,resto
-32.9033,-60.6967,1537.0,1345.0,0.242,resto
-32.9033,-60.6933,1558.0,1342.0,0.271,resto
-32.9033,-60.69,1463.0,1266.0,0.264,resto
-32.9033,-60.6867,1457.0,1264.0,0.257,resto
-32.9033,-60.6833,1488.0,1327.0,0.208,resto
-32.9033,-60.68,1458.0,1294.0,0.217,resto
-32.9033,-60.6767,1885.0,1636.0,0.257,resto
-32.9033,-60.6733,1792.0,1529.0,0.288,resto
-32.9033,-60.67,1783.0,1514.0,0.296,resto
-32.9033,-60.6667,1791.0,1542.0,0.272,resto
-32.9033,-60.6633,2718.0,3009.0,-0.185,resto
-32.9033,-60.66,2892.0,3185.0,-0.176,resto
-32.9033,-60.6567,2866.0,3159.0,-0.177,resto
-32.9033,-60.6533,2905.0,3185.0,-0.167,resto
-32.9033,-60.65,2977.0,3208.0,-0.136,resto
-32.9033,-60.6467,3010.0,3220.0,-0.123,resto
-32.9033,-60.6433,3010.0,3220.0,-0.123,resto
-32.9033,-60.64,3010.0,3220.0,-0.123,resto
-32.9033,-60.6367,3010.0,3220.0,-0.123,resto
-32.9033,-60.6333,3010.0,3220.0,-0.123,resto
-32.9033,-60.63,3010.0,3220.0,-0.123,resto
-32.9033,-60.6267,3010.0,3220.0,-0.123,resto
-32.9033,-60.6233,3010.0,3220.0,-0.123,resto
-32.9033,-60.62,3010.0,3220.0,-0.123,resto
-32.9033,-60.6167,3010.0,3220.0,-0.123,resto
-32.9033,-60.6133,3010.0,3220.0,-0.123,resto
-32.9033,-60.61,3010.0,3220.0,-0.123,resto
-32.9033,-60.6067,3010.0,3220.0,-0.123,resto
-32.9033,-60.6033,3010.0,3220.0,-0.123,resto
-32.9033,-60.6,3010.0,3220.0,-0.123,resto
-32.9033,-60.5967,3010.0,3220.0,-0.123,resto
-32.9033,-60.5933,3010.0,3220.0,-0.123,resto
-32.9033,-60.59,3010.0,3220.0,-0.123,resto
-32.9,-60.72,1035.0,1257.0,-0.354,resto
-32.9,-60.7167,1033.0,1255.0,-0.354,resto
-32.9,-60.7133,1032.0,1250.0,-0.348,resto
-32.9,-60.71,1047.0,1254.0,-0.329,resto
-32.9,-60.7067,1050.0,1254.0,-0.324,resto
-32.9,-60.7033,1045.0,1250.0,-0.326,resto
-32.9,-60.7,1047.0,1250.0,-0.323,resto
-32.9,-60.6967,1537.0,1345.0,0.242,resto
-32.9,-60.6933,1558.0,1342.0,0.271,resto
-32.9,-60.69,1463.0,1265.0,0.264,resto
-32.9,-60.6867,1457.0,1264.0,0.257,resto
-32.9,-60.6833,1488.0,1327.0,0.208,resto
-32.9,-60.68,1458.0,1294.0,0.217,resto
-32.9,-60.6767,1885.0,1636.0,0.257,resto
-32.9,-60.6733,1792.0,1529.0,0.288,resto
-32.9,-60.67,1783.0,1514.0,0.296,resto
-32.9,-60.6667,1791.0,1542.0,0.272,resto
-32.9,-60.6633,2718.0,3009.0,-0.185,resto
-32.9,-60.66,2892.0,3185.0,-0.176,resto
-32.9,-60.6567,2866.0,3159.0,-0.177,resto
-32.9,-60.6533,2905.0,3185.0,-0.167,resto
-32.9,-60.65,2977.0,3208.0,-0.136,resto
-32.9,-60.6467,3010.0,3220.0,-0.123,resto
-32.9,-60.6433,3010.0,3220.0,-0.123,resto
-32.9,-60.64,3010.0,3220.0,-0.123,resto
-32.9,-60.6367,3010.0,3220.0,-0.123,resto
-32.9,-60.6333,3010.0,3220.0,-0.123,resto
-32.9,-60.63,3010.0,3220.0,-0.123,resto
-32.9,-60.6267,3010.0,3220.0,-0.123,resto
-32.9,-60.6233,3010.0,3220.0,-0.123,resto
-32.9,-60.62,3010.0,3220.0,-0.123,resto
-32.9,-60.6167,3010.0,3220.0,-0.123,resto
-32.9,-60.6133,3010.0,3220.0,-0.123,resto
-32.9,-60.61,3010.0,3220.0,-0.123,resto
-32.9,-60.6067,3010.0,3220.0,-0.123,resto
-32.9,-60.6033,3010.0,3220.0,-0.123,resto
-32.9,-60.6,3010.0,3220.0,-0.123,resto
-32.9,-60.5967,3010.0,3220.0,-0.123,resto
-32.9,-60.5933,3010.0,3220.0,-0.123,resto
-32.9,-60.59,3010.0,3220.0,-0.123,resto
